multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad
2607,BB8986,2022-05-25,10:46,127.0,80,AV LIBERTADOR,R03,ERROR,47.0,True
2608,3646HBH,2020-12-07,19:51,69.0,60,AV LIBERTADOR,R02,APELADA,9.0,True
2610,CBMUK,2021-08-28,10:47,88.0,60,AV LIBERTADOR,R02,APELADA,28.0,True
2611,WEFLYN,2021-04-01,00:00,138.0,80,RUTA 9,R03,PAGADA,58.0,True
2619,81ZFJD,2020-03-06,10:47,129.0,60,AV SIEMPRE VIVA,R01,APELADA,69.0,True
2620,W326AVE,2022-11-09,00:00,101.0,40,AV LIBERTADOR,,IMPAGA,61.0,True
2624,UW3932,1932-01-01,00:00,158.0,80,RUTA 9,R02,ERROR,78.0,True
2630,9999868,2021-12-30,00:00,108.0,60,AV SIEMPRE VIVA,R01,IMPAGA,48.0,True
2634,HF58HXP,2023-12-30,19:52,97.0,40,AV SIEMPRE VIVA,R02,PAGADA,57.0,True
2636,WEFLYN,1932-01-01,09:48,124.0,80,AV LIBERTADOR,R02,APELADA,44.0,True
2637,VY90540,1932-01-01,09:49,55.0,40,AV LIBERTADOR,R02,APELADA,15.0,True
2639,5777770,2021-09-08,10:48,78.0,40,AV LIBERTADOR,R03,IMPAGA,38.0,True
2641,J1S1,1932-01-01,19:53,147.0,80,RUTA 9,R03,IMPAGA,67.0,True
2643,T0YDR,2020-03-18,15:33,86.0,60,AV LIBERTADOR,,IMPAGA,26.0,True
2645,GN64OTP,2021-06-24,10:48,83.0,60,AV LIBERTADOR,,ERROR,23.0,True
2648,M431ZW,1932-01-01,15:33,89.0,80,RUTA 9,R01,ERROR,9.0,True
2650,NTHGLFT,2020-11-28,19:53,105.0,80,AV SIEMPRE VIVA,,PAGADA,25.0,True
2652,OUTSTDN,2022-05-29,19:54,101.0,40,RUTA 9,R02,APELADA,61.0,True
2655,WU08YWC,1932-01-01,00:00,112.0,80,AV SIEMPRE VIVA,R02,APELADA,32.0,True
2656,GE1466,1932-01-01,15:34,86.0,60,RUTA 9,R01,APELADA,26.0,True
2660,0695DVH,2024-01-05,09:50,46.0,40,RUTA 9,R03,PAGADA,6.0,True
2661,UW3932,2022-01-19,10:49,95.0,40,RUTA 9,R02,ERROR,55.0,True
2662,NTHGLFT,2024-01-25,10:49,87.0,40,AV SIEMPRE VIVA,R01,ERROR,47.0,True
2664,0695DVH,2020-03-04,19:54,135.0,80,AV SIEMPRE VIVA,R03,PAGADA,55.0,True
2667,T0YDR,2021-08-19,19:54,144.0,80,RUTA 9,R03,APELADA,64.0,True
2669,990XYK,1932-01-01,09:50,119.0,40,AV LIBERTADOR,R01,PAGADA,79.0,True
2671,MPX9357,1932-01-01,10:49,86.0,40,AV LIBERTADOR,R03,APELADA,46.0,True
2672,TL03GOG,2022-05-08,00:00,46.0,40,AV LIBERTADOR,R02,PAGADA,6.0,True
2674,HF3461,2022-08-16,00:00,62.0,40,AV SIEMPRE VIVA,R03,ERROR,22.0,True
2679,AI7OVF,1932-01-01,00:00,111.0,80,AV LIBERTADOR,R03,ERROR,31.0,True
2681,YLO8WUE,2024-01-05,10:49,98.0,40,RUTA 9,,IMPAGA,58.0,True
2686,VNK296GP,2023-02-26,10:50,89.0,80,RUTA 9,,APELADA,9.0,True
2687,YLO8WUE,2021-06-23,09:50,148.0,80,RUTA 9,R03,IMPAGA,68.0,True
2688,J1S1,2023-09-21,09:50,93.0,60,AV SIEMPRE VIVA,,IMPAGA,33.0,True
2689,WU341A,1932-01-01,19:56,116.0,60,AV SIEMPRE VIVA,R03,PAGADA,56.0,True
2690,GN64OTP,1932-01-01,10:50,138.0,80,RUTA 9,R03,PAGADA,58.0,True
2694,CBMUK,2021-02-17,15:34,110.0,60,AV SIEMPRE VIVA,,APELADA,50.0,True
2697,VY90540,1932-01-01,09:51,74.0,60,AV SIEMPRE VIVA,R02,APELADA,14.0,True
2700,8B90638,2021-06-23,09:51,127.0,80,RUTA 9,,IMPAGA,47.0,True
2705,W326AVE,2023-01-01,15:35,122.0,80,AV LIBERTADOR,R02,ERROR,42.0,True
2706,691XC80,1932-01-01,09:51,121.0,80,AV LIBERTADOR,R02,APELADA,41.0,True
2708,DK414N,2024-01-24,00:00,138.0,60,RUTA 9,R02,ERROR,78.0,True
2713,NHZ1002,2020-07-31,10:51,128.0,60,AV LIBERTADOR,R03,PAGADA,68.0,True
2714,MPX9357,2023-09-01,09:52,79.0,40,AV LIBERTADOR,R01,ERROR,39.0,True
2716,HF3461,2023-03-19,19:57,142.0,80,AV LIBERTADOR,R03,ERROR,62.0,True
2724,FD1475,1932-01-01,10:51,59.0,40,RUTA 9,R03,IMPAGA,19.0,True
2725,CD05601,1932-01-01,00:00,104.0,60,AV LIBERTADOR,R01,IMPAGA,44.0,True
2726,GOOGLE,2021-10-15,15:35,145.0,80,AV LIBERTADOR,,APELADA,65.0,True
2729,UM96201,2022-11-08,00:00,102.0,40,RUTA 9,,IMPAGA,62.0,True
2730,WU08YWC,2020-12-15,00:00,118.0,80,AV SIEMPRE VIVA,R02,ERROR,38.0,True
2733,BM351,1932-01-01,09:53,80.0,40,AV LIBERTADOR,R02,PAGADA,40.0,True
2734,OUTSTDN,2022-06-18,00:00,88.0,60,AV LIBERTADOR,R02,APELADA,28.0,True
2737,VTIIAHV,1932-01-01,00:00,141.0,80,AV LIBERTADOR,R02,ERROR,61.0,True
2738,HK06YMX,1932-01-01,15:36,119.0,40,RUTA 9,R03,APELADA,79.0,True
2740,AI7OVF,2023-09-04,15:36,133.0,60,AV LIBERTADOR,,ERROR,73.0,True
2742,AWS167,2022-02-20,15:36,105.0,80,AV LIBERTADOR,,ERROR,25.0,True
2743,J1S1,2022-06-05,15:37,108.0,40,AV LIBERTADOR,,ERROR,68.0,True
2744,INTIGR8,1932-01-01,00:00,96.0,40,AV LIBERTADOR,,IMPAGA,56.0,True
2745,3646HBH,1932-01-01,00:00,77.0,40,AV SIEMPRE VIVA,R03,APELADA,37.0,True
2749,DK414N,2021-06-14,00:00,65.0,40,RUTA 9,R03,APELADA,25.0,True
2750,M431ZW,2021-02-06,10:52,75.0,60,AV SIEMPRE VIVA,,IMPAGA,15.0,True
2753,HF58HXP,2021-07-27,15:37,103.0,40,RUTA 9,,ERROR,63.0,True
2754,WU341A,2022-01-04,10:52,80.0,40,AV LIBERTADOR,,APELADA,40.0,True
2755,UM96201,2020-04-20,09:54,67.0,40,AV LIBERTADOR,R02,IMPAGA,27.0,True
2756,BB8986,2024-01-01,15:37,104.0,40,AV LIBERTADOR,R03,PAGADA,64.0,True
2757,FVIOUHP,2023-10-23,15:37,109.0,40,AV LIBERTADOR,R02,APELADA,69.0,True
2760,BB8986,2020-02-27,10:52,66.0,40,RUTA 9,,IMPAGA,26.0,True
2761,GLEN1E,2021-10-09,19:58,105.0,40,RUTA 9,R03,IMPAGA,65.0,True
2764,BP717,2023-07-26,10:53,103.0,60,AV LIBERTADOR,R03,IMPAGA,43.0,True
2765,589222,2022-09-09,15:38,112.0,80,RUTA 9,R01,IMPAGA,32.0,True
2766,HAMSTUR,1932-01-01,15:38,57.0,40,AV SIEMPRE VIVA,R02,ERROR,17.0,True
2769,HF3461,2021-10-01,00:00,102.0,80,AV LIBERTADOR,R03,IMPAGA,22.0,True
2774,WEFLYN,1932-01-01,00:00,102.0,40,AV SIEMPRE VIVA,,IMPAGA,62.0,True
2778,6NCE831,2022-02-20,00:00,128.0,60,AV LIBERTADOR,R03,APELADA,68.0,True
2782,BB8986,1932-01-01,19:59,78.0,60,AV LIBERTADOR,,ERROR,18.0,True
2783,CD05601,1932-01-01,15:38,156.0,80,AV LIBERTADOR,R02,ERROR,76.0,True
2785,J1S1,2021-09-01,15:38,86.0,60,AV LIBERTADOR,,PAGADA,26.0,True
2786,UM96201,2021-02-02,09:54,99.0,40,AV LIBERTADOR,R03,APELADA,59.0,True
2788,GE1466,1932-01-01,09:55,52.0,40,AV LIBERTADOR,R02,ERROR,12.0,True
2789,CBMUK,2021-09-22,00:00,144.0,80,AV LIBERTADOR,R01,APELADA,64.0,True
2790,CT5B876,2023-10-26,19:59,116.0,60,AV SIEMPRE VIVA,R02,ERROR,56.0,True
2791,8B90638,2021-02-20,19:59,125.0,60,AV LIBERTADOR,R01,PAGADA,65.0,True
2796,MPX9357,2020-10-21,15:39,116.0,60,AV LIBERTADOR,R03,PAGADA,56.0,True
2797,BP717,2020-07-02,15:39,92.0,40,AV SIEMPRE VIVA,,IMPAGA,52.0,True
2798,OUTSTDN,1932-01-01,10:54,122.0,60,AV SIEMPRE VIVA,R01,PAGADA,62.0,True
2806,GOOGLE,1932-01-01,09:55,104.0,40,AV LIBERTADOR,,PAGADA,64.0,True
2810,41RSTZ,1932-01-01,09:55,60.0,40,AV SIEMPRE VIVA,,ERROR,20.0,True
2811,DI2LOT,2022-07-29,09:56,86.0,80,RUTA 9,R01,IMPAGA,6.0,True
2814,WEFLYN,2020-12-13,15:39,97.0,80,AV SIEMPRE VIVA,R01,ERROR,17.0,True
2817,WU341A,2021-05-08,09:56,112.0,40,AV SIEMPRE VIVA,,IMPAGA,72.0,True
2820,XIIUME,2020-12-10,20:01,67.0,40,RUTA 9,R02,APELADA,27.0,True
2821,BB8986,1932-01-01,00:00,62.0,40,AV LIBERTADOR,R02,IMPAGA,22.0,True
2824,B81JKY,2021-09-23,15:40,142.0,80,RUTA 9,R03,PAGADA,62.0,True
2825,81ZFJD,1932-01-01,10:54,62.0,40,AV LIBERTADOR,,IMPAGA,22.0,True
2826,W326AVE,2024-01-06,10:55,138.0,80,AV SIEMPRE VIVA,,PAGADA,58.0,True
2827,5777770,2022-08-26,00:00,146.0,80,AV SIEMPRE VIVA,,PAGADA,66.0,True
2828,NHZ1002,2023-04-12,15:40,116.0,60,RUTA 9,,APELADA,56.0,True
2831,GLEN1E,2021-12-31,09:57,118.0,40,AV LIBERTADOR,R01,ERROR,78.0,True
2837,W326AVE,1932-01-01,00:00,151.0,80,AV LIBERTADOR,R01,PAGADA,71.0,True
2839,YLO8WUE,2022-11-20,20:01,88.0,40,RUTA 9,,PAGADA,48.0,True
2845,831MDB,2023-01-20,09:58,154.0,80,AV LIBERTADOR,R01,IMPAGA,74.0,True
2847,RFH373,2022-08-15,09:58,145.0,80,AV SIEMPRE VIVA,,ERROR,65.0,True
2848,VNK296GP,2020-09-05,15:40,125.0,60,AV LIBERTADOR,R01,IMPAGA,65.0,True
2853,MVU4688,1932-01-01,00:00,109.0,40,AV SIEMPRE VIVA,R02,PAGADA,69.0,True
2854,UM96201,2023-11-05,00:00,129.0,80,AV SIEMPRE VIVA,R01,PAGADA,49.0,True
2855,990XYK,1932-01-01,10:56,110.0,60,RUTA 9,R03,IMPAGA,50.0,True
2857,UW3932,2022-05-13,20:02,130.0,60,AV LIBERTADOR,R01,ERROR,70.0,True
2858,CBMUK,2020-08-08,00:00,128.0,80,RUTA 9,R03,ERROR,48.0,True
2862,MX60NZA,1932-01-01,09:59,141.0,80,RUTA 9,R01,PAGADA,61.0,True
2863,XIIUME,2022-11-21,00:00,123.0,80,AV SIEMPRE VIVA,R01,APELADA,43.0,True
2868,PIW4215,2021-12-23,09:59,112.0,60,RUTA 9,R01,IMPAGA,52.0,True
2870,XIIUME,2020-05-02,00:00,134.0,80,AV LIBERTADOR,R01,IMPAGA,54.0,True
2871,GE1466,1932-01-01,20:02,76.0,40,AV LIBERTADOR,R02,ERROR,36.0,True
2873,M431ZW,1932-01-01,10:57,59.0,40,AV SIEMPRE VIVA,,ERROR,19.0,True
2877,WU08YWC,1932-01-01,10:57,118.0,80,AV SIEMPRE VIVA,R01,ERROR,38.0,True
2878,M431ZW,2023-04-26,20:03,70.0,60,AV SIEMPRE VIVA,R02,PAGADA,10.0,True
2879,589222,2024-02-02,10:58,73.0,40,AV LIBERTADOR,,APELADA,33.0,True
2885,2999961,1932-01-01,10:58,55.0,40,RUTA 9,R03,PAGADA,15.0,True
2887,VY90540,1932-01-01,20:03,118.0,40,RUTA 9,R02,IMPAGA,78.0,True
2888,41RSTZ,2021-04-21,10:58,99.0,60,RUTA 9,R03,IMPAGA,39.0,True
2892,831MDB,2023-05-24,20:03,117.0,60,AV SIEMPRE VIVA,R03,PAGADA,57.0,True
2895,5777770,2023-09-30,15:42,85.0,40,AV LIBERTADOR,R03,IMPAGA,45.0,True
2897,9999868,2020-01-21,20:04,85.0,80,AV SIEMPRE VIVA,,ERROR,5.0,True
2899,VTIIAHV,1932-01-01,00:00,90.0,80,AV SIEMPRE VIVA,R02,ERROR,10.0,True
2901,WU08YWC,1932-01-01,10:58,101.0,40,AV SIEMPRE VIVA,,APELADA,61.0,True
2906,PIW4215,1932-01-01,10:00,117.0,60,AV LIBERTADOR,R02,IMPAGA,57.0,True
2907,BX55DOG,2021-11-26,10:00,93.0,60,RUTA 9,R02,IMPAGA,33.0,True
2908,3646HBH,2022-11-12,10:59,138.0,80,AV SIEMPRE VIVA,R03,APELADA,58.0,True
2910,CD05601,2022-10-25,15:42,102.0,80,RUTA 9,R02,APELADA,22.0,True
2911,M431ZW,2023-10-10,10:59,68.0,40,AV SIEMPRE VIVA,R01,IMPAGA,28.0,True
2912,FVIOUHP,1932-01-01,10:59,138.0,80,AV LIBERTADOR,R03,IMPAGA,58.0,True
2913,CT5B876,2020-08-05,00:00,143.0,80,AV LIBERTADOR,R02,ERROR,63.0,True
2916,BHRP770,1932-01-01,00:00,95.0,40,AV LIBERTADOR,,PAGADA,55.0,True
2917,6NCE831,1932-01-01,15:43,49.0,40,AV SIEMPRE VIVA,R01,ERROR,9.0,True
2918,HAMSTUR,2021-05-05,11:00,92.0,80,AV LIBERTADOR,,PAGADA,12.0,True
2921,WEFLYN,2021-07-19,00:00,121.0,80,RUTA 9,R02,ERROR,41.0,True
2924,WU08YWC,2020-05-10,10:01,130.0,80,AV SIEMPRE VIVA,R03,PAGADA,50.0,True
2925,OUTSTDN,2022-04-08,20:05,68.0,40,RUTA 9,R02,ERROR,28.0,True
2927,589222,2020-11-14,10:01,55.0,40,AV SIEMPRE VIVA,R03,PAGADA,15.0,True
2928,YLO8WUE,2020-12-26,00:00,97.0,40,RUTA 9,R01,ERROR,57.0,True
2931,NHZ1002,2022-07-17,15:43,122.0,60,AV LIBERTADOR,R01,ERROR,62.0,True
2933,WEFLYN,2022-07-04,15:43,136.0,60,AV LIBERTADOR,,ERROR,76.0,True
2934,BB8986,2020-12-11,11:00,96.0,80,AV LIBERTADOR,R02,ERROR,16.0,True
2937,81ZFJD,2023-12-17,10:01,87.0,80,AV LIBERTADOR,R01,PAGADA,7.0,True
2942,691XC80,2022-03-02,15:44,123.0,60,AV SIEMPRE VIVA,R01,APELADA,63.0,True
2944,NTHGLFT,2022-11-10,20:05,47.0,40,RUTA 9,R02,APELADA,7.0,True
2945,FD1475,1932-01-01,20:05,107.0,60,AV SIEMPRE VIVA,R03,APELADA,47.0,True
2947,OUTSTDN,1932-01-01,00:00,77.0,60,AV SIEMPRE VIVA,R02,ERROR,17.0,True
2953,INTIGR8,2021-12-26,15:44,154.0,80,AV LIBERTADOR,R02,IMPAGA,74.0,True
2957,691XC80,2020-12-05,11:00,135.0,60,AV LIBERTADOR,R02,PAGADA,75.0,True
2958,GLEN1E,2021-01-07,10:02,64.0,40,RUTA 9,R03,IMPAGA,24.0,True
2960,8B90638,1932-01-01,11:01,55.0,40,AV SIEMPRE VIVA,R03,APELADA,15.0,True
2961,3646HBH,2021-04-03,10:02,127.0,60,AV LIBERTADOR,R03,ERROR,67.0,True
2962,GLEN1E,2022-11-06,00:00,149.0,80,AV SIEMPRE VIVA,,ERROR,69.0,True
2965,T0YDR,2020-11-08,11:01,137.0,80,RUTA 9,R03,PAGADA,57.0,True
2966,BP717,1932-01-01,15:45,112.0,40,AV LIBERTADOR,R03,APELADA,72.0,True
2970,DK414N,2022-01-28,10:02,89.0,40,AV LIBERTADOR,R02,APELADA,49.0,True
2972,W326AVE,2020-07-02,00:00,113.0,60,AV LIBERTADOR,,ERROR,53.0,True
2973,2999961,1932-01-01,10:02,102.0,80,AV SIEMPRE VIVA,R01,APELADA,22.0,True
2978,831MDB,2023-03-11,00:00,139.0,60,AV SIEMPRE VIVA,R02,ERROR,79.0,True
2981,XIIUME,2021-07-23,00:00,81.0,60,RUTA 9,R02,IMPAGA,21.0,True
2982,HF58HXP,2020-06-24,10:03,97.0,60,AV LIBERTADOR,,PAGADA,37.0,True
2983,589222,2020-12-08,00:00,62.0,40,AV SIEMPRE VIVA,R03,APELADA,22.0,True
2984,M20CPR,2022-06-03,10:03,84.0,60,RUTA 9,R01,PAGADA,24.0,True
2985,J1S1,2021-11-21,00:00,116.0,60,AV SIEMPRE VIVA,R01,IMPAGA,56.0,True
2989,691XC80,2022-10-30,11:01,117.0,60,AV SIEMPRE VIVA,R01,PAGADA,57.0,True
2990,INTIGR8,2023-03-15,15:46,110.0,80,AV LIBERTADOR,R01,IMPAGA,30.0,True
2992,J1S1,2022-01-01,10:03,118.0,80,AV LIBERTADOR,R03,ERROR,38.0,True
2993,INTIGR8,2021-04-26,00:00,114.0,80,RUTA 9,R02,APELADA,34.0,True
2997,CBMUK,1932-01-01,15:46,54.0,40,AV LIBERTADOR,R01,IMPAGA,14.0,True
2998,990XYK,1932-01-01,20:07,87.0,60,AV LIBERTADOR,,PAGADA,27.0,True
3001,MX60NZA,2020-05-25,15:46,118.0,60,AV LIBERTADOR,R01,APELADA,58.0,True
3002,8B90638,2021-10-24,15:47,88.0,60,AV LIBERTADOR,R03,APELADA,28.0,True
3008,GCP332,2021-01-11,11:03,116.0,80,RUTA 9,,APELADA,36.0,True
3009,BB8986,2022-03-04,00:00,104.0,60,RUTA 9,R03,PAGADA,44.0,True
3010,UM96201,1932-01-01,20:08,57.0,40,AV SIEMPRE VIVA,R03,PAGADA,17.0,True
3013,FD1475,2020-11-30,11:03,118.0,60,RUTA 9,R02,APELADA,58.0,True
3014,RFH373,2020-01-28,00:00,120.0,80,AV LIBERTADOR,R03,PAGADA,40.0,True
3017,FD1475,1932-01-01,10:04,109.0,60,RUTA 9,,IMPAGA,49.0,True
3018,GCP332,2023-02-13,10:04,79.0,60,AV LIBERTADOR,R01,PAGADA,19.0,True
3022,HAMSTUR,1932-01-01,15:47,132.0,60,RUTA 9,,IMPAGA,72.0,True
3023,5777770,2023-05-14,15:47,75.0,40,AV LIBERTADOR,R03,PAGADA,35.0,True
3036,990XYK,1932-01-01,20:08,93.0,80,AV LIBERTADOR,R02,APELADA,13.0,True
3037,GOOGLE,2023-02-22,20:09,86.0,40,AV LIBERTADOR,R02,IMPAGA,46.0,True
3040,BM351,1932-01-01,20:09,111.0,80,RUTA 9,R02,APELADA,31.0,True
3042,T0YDR,2023-04-28,00:00,73.0,60,RUTA 9,,IMPAGA,13.0,True
3046,GLEN1E,2023-04-23,20:09,76.0,40,AV SIEMPRE VIVA,R03,ERROR,36.0,True
3049,RFH373,1932-01-01,00:00,150.0,80,RUTA 9,,APELADA,70.0,True
3051,CBMUK,1932-01-01,20:09,99.0,80,RUTA 9,,IMPAGA,19.0,True
3053,MVU4688,2021-03-29,10:05,105.0,60,RUTA 9,R03,PAGADA,45.0,True
3054,AWS167,1932-01-01,10:05,81.0,40,AV LIBERTADOR,R03,IMPAGA,41.0,True
3055,YLO8WUE,1932-01-01,00:00,108.0,80,AV LIBERTADOR,R02,IMPAGA,28.0,True
3057,8B90638,2020-07-03,00:00,139.0,60,RUTA 9,,PAGADA,79.0,True
3058,UW3932,1932-01-01,15:48,93.0,80,RUTA 9,,IMPAGA,13.0,True
3059,831MDB,2021-08-29,00:00,109.0,40,AV LIBERTADOR,R03,ERROR,69.0,True
3064,FD1475,2023-09-01,20:10,108.0,80,AV LIBERTADOR,R02,APELADA,28.0,True
3066,VY90540,2023-12-11,20:10,102.0,40,AV LIBERTADOR,R02,PAGADA,62.0,True
3067,T0YDR,2021-06-08,00:00,110.0,80,AV LIBERTADOR,R03,APELADA,30.0,True
3068,M20CPR,1932-01-01,11:05,115.0,40,AV LIBERTADOR,,PAGADA,75.0,True
3070,PIW4215,2020-11-10,10:05,74.0,60,RUTA 9,,ERROR,14.0,True
3072,UW3932,2023-01-05,00:00,49.0,40,AV SIEMPRE VIVA,R03,APELADA,9.0,True
3073,691XC80,1932-01-01,20:10,120.0,60,AV SIEMPRE VIVA,,ERROR,60.0,True
3075,810TCH,2023-06-17,20:11,109.0,80,AV LIBERTADOR,,ERROR,29.0,True
3076,9999868,2021-01-30,00:00,118.0,40,AV SIEMPRE VIVA,R02,ERROR,78.0,True
3077,B81JKY,2023-06-19,00:00,112.0,40,AV SIEMPRE VIVA,R01,IMPAGA,72.0,True
3083,VTIIAHV,2022-10-09,20:11,94.0,60,RUTA 9,R03,PAGADA,34.0,True
3084,CT5B876,2020-08-08,20:11,85.0,40,AV LIBERTADOR,,APELADA,45.0,True
3086,GE1466,1932-01-01,10:06,76.0,40,RUTA 9,R03,APELADA,36.0,True
3087,B81JKY,2022-12-21,20:11,82.0,40,AV LIBERTADOR,R03,IMPAGA,42.0,True
3088,HAMSTUR,1932-01-01,10:06,94.0,40,AV LIBERTADOR,,ERROR,54.0,True
3089,TL03GOG,2020-06-14,15:49,106.0,60,AV LIBERTADOR,,IMPAGA,46.0,True
3091,589222,2023-07-05,00:00,121.0,60,AV LIBERTADOR,,IMPAGA,61.0,True
3093,INTIGR8,2022-08-22,15:49,107.0,80,AV LIBERTADOR,R02,IMPAGA,27.0,True
3094,T0YDR,2021-08-14,15:49,91.0,60,RUTA 9,,ERROR,31.0,True
3095,810TCH,2020-05-06,20:12,48.0,40,AV LIBERTADOR,R02,IMPAGA,8.0,True
3100,NTHGLFT,2020-09-30,20:12,90.0,60,AV LIBERTADOR,R01,PAGADA,30.0,True
3102,BHRP770,2021-04-11,20:12,55.0,40,RUTA 9,,PAGADA,15.0,True
3104,UM96201,2024-01-28,20:12,90.0,60,AV SIEMPRE VIVA,,APELADA,30.0,True
3109,8B90638,2024-01-15,20:13,68.0,60,AV LIBERTADOR,R02,IMPAGA,8.0,True
3110,0695DVH,2020-08-14,00:00,114.0,40,RUTA 9,,IMPAGA,74.0,True
3111,DK414N,2023-10-07,11:05,85.0,40,AV LIBERTADOR,R02,IMPAGA,45.0,True
3112,MPX9357,2020-12-01,00:00,69.0,40,AV LIBERTADOR,,ERROR,29.0,True
3113,T0YDR,2023-07-02,15:50,122.0,60,RUTA 9,R03,ERROR,62.0,True
3114,VTIIAHV,2022-01-26,00:00,92.0,80,AV SIEMPRE VIVA,,PAGADA,12.0,True
3117,OUTSTDN,2023-02-23,11:06,53.0,40,AV LIBERTADOR,R02,IMPAGA,13.0,True
3122,J1S1,1932-01-01,11:06,91.0,60,AV SIEMPRE VIVA,R01,APELADA,31.0,True
3125,6EVY261,2022-12-05,00:00,138.0,60,AV LIBERTADOR,R01,ERROR,78.0,True
3127,MPX9357,2020-01-26,11:07,50.0,40,AV LIBERTADOR,R02,ERROR,10.0,True
3128,831MDB,2023-12-16,00:00,60.0,40,AV SIEMPRE VIVA,R01,PAGADA,20.0,True
3137,NHZ1002,2022-11-26,11:08,65.0,60,AV LIBERTADOR,R02,APELADA,5.0,True
3138,PIW4215,1932-01-01,15:51,82.0,60,RUTA 9,R03,IMPAGA,22.0,True
3139,W326AVE,2021-08-04,15:51,109.0,40,AV LIBERTADOR,,ERROR,69.0,True
3140,BX55DOG,1932-01-01,10:07,49.0,40,AV SIEMPRE VIVA,,ERROR,9.0,True
3142,HAMSTUR,2022-03-10,15:51,133.0,80,AV SIEMPRE VIVA,R02,APELADA,53.0,True
3144,UW3932,1932-01-01,11:08,124.0,80,RUTA 9,,PAGADA,44.0,True
3148,GCP332,1932-01-01,10:08,135.0,80,RUTA 9,R02,ERROR,55.0,True
3149,INTIGR8,2023-12-31,15:52,130.0,80,AV SIEMPRE VIVA,R01,ERROR,50.0,True
3150,810TCH,2023-09-23,00:00,130.0,60,RUTA 9,R02,APELADA,70.0,True
3155,HAMSTUR,2020-06-21,10:08,71.0,40,AV LIBERTADOR,R01,PAGADA,31.0,True
3156,TL03GOG,2020-05-02,10:08,115.0,40,AV SIEMPRE VIVA,R02,ERROR,75.0,True
3157,810TCH,2021-11-15,11:08,96.0,60,RUTA 9,R01,ERROR,36.0,True
3158,DI2LOT,2022-11-22,00:00,75.0,40,AV LIBERTADOR,R02,APELADA,35.0,True
3160,GLEN1E,2021-05-01,15:52,146.0,80,AV SIEMPRE VIVA,,PAGADA,66.0,True
3161,FVIOUHP,2024-01-24,20:13,130.0,80,AV SIEMPRE VIVA,R03,IMPAGA,50.0,True
3162,HF3461,2023-02-28,00:00,124.0,60,AV LIBERTADOR,R03,IMPAGA,64.0,True
3164,6EVY261,2020-07-08,10:08,109.0,80,AV LIBERTADOR,,PAGADA,29.0,True
3166,BP717,2023-11-21,20:14,107.0,80,AV SIEMPRE VIVA,R02,IMPAGA,27.0,True
3168,MPX9357,2020-12-19,20:14,43.0,40,RUTA 9,R01,APELADA,3.0,True
3169,J1S1,2021-11-23,11:09,85.0,60,AV LIBERTADOR,R03,APELADA,25.0,True
3171,3646HBH,2024-02-03,20:14,131.0,80,AV LIBERTADOR,R01,IMPAGA,51.0,True
3176,9999868,2022-06-01,11:09,155.0,80,AV SIEMPRE VIVA,R03,APELADA,75.0,True
3177,WU341A,2020-12-21,15:53,103.0,60,RUTA 9,R03,PAGADA,43.0,True
3179,GN64OTP,2023-10-27,20:15,65.0,60,RUTA 9,R01,PAGADA,5.0,True
3181,UM96201,2021-04-22,20:15,123.0,60,RUTA 9,,PAGADA,63.0,True
3188,BHRP770,2021-02-09,15:53,116.0,60,AV SIEMPRE VIVA,,APELADA,56.0,True
3190,691XC80,2020-08-16,11:10,118.0,80,RUTA 9,R03,IMPAGA,38.0,True
3192,B81JKY,2021-05-15,00:00,73.0,60,RUTA 9,R02,PAGADA,13.0,True
3194,BP717,1932-01-01,20:15,82.0,40,RUTA 9,R02,ERROR,42.0,True
3195,OUTSTDN,2023-03-22,20:16,157.0,80,AV SIEMPRE VIVA,R01,APELADA,77.0,True
3196,BM351,1932-01-01,11:10,128.0,60,RUTA 9,,IMPAGA,68.0,True
3198,YLO8WUE,2021-05-22,11:10,151.0,80,AV LIBERTADOR,R02,PAGADA,71.0,True
3200,2999961,2023-08-11,00:00,126.0,80,AV LIBERTADOR,,PAGADA,46.0,True
3202,M431ZW,2020-01-03,15:54,120.0,40,AV LIBERTADOR,,APELADA,80.0,True
3203,DI2LOT,2020-10-09,15:54,92.0,80,AV SIEMPRE VIVA,R02,APELADA,12.0,True
3205,0695DVH,2023-02-24,10:09,140.0,60,RUTA 9,,IMPAGA,80.0,True
3207,41RSTZ,2022-05-24,00:00,144.0,80,AV LIBERTADOR,R02,APELADA,64.0,True
3208,WEFLYN,2021-05-23,11:11,112.0,60,AV LIBERTADOR,R02,IMPAGA,52.0,True
3210,41RSTZ,2022-11-06,10:09,134.0,60,RUTA 9,R01,IMPAGA,74.0,True
3217,HK06YMX,1932-01-01,00:00,136.0,60,AV LIBERTADOR,,ERROR,76.0,True
3219,T0YDR,2020-05-22,20:17,137.0,80,AV LIBERTADOR,R03,IMPAGA,57.0,True
3221,BB8986,2021-07-23,20:18,81.0,60,AV LIBERTADOR,R02,APELADA,21.0,True
3222,VTIIAHV,2021-07-16,10:10,138.0,80,AV LIBERTADOR,R02,APELADA,58.0,True
3225,M431ZW,2020-06-02,10:10,155.0,80,AV SIEMPRE VIVA,R02,PAGADA,75.0,True
3228,AI7OVF,2021-02-03,20:18,119.0,60,RUTA 9,R02,PAGADA,59.0,True
